Part,Source Plate Name,Source Well,Destination ID,Destination Plate Name,Destination Well,Volume
Pr_000855,pSCIP_guideBaits,D24,1,PCR_0000044,F5,2
Pr_000777,pSCIP_guideBaits,A18,1,PCR_0000044,F5,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,F5,2
Pd_000334,E_pSCIP_coloniesinwater_384PP,K21,1,PCR_0000044,G5,400
Pr_000855,pSCIP_guideBaits,D24,1,PCR_0000044,G5,2
Pr_000777,pSCIP_guideBaits,A18,1,PCR_0000044,G5,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,G5,2
Pd_000335,E_pSCIP_coloniesinwater_384PP,K23,1,PCR_0000044,H5,400
Pr_000855,pSCIP_guideBaits,D24,1,PCR_0000044,H5,2
Pr_000777,pSCIP_guideBaits,A18,1,PCR_0000044,H5,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,H5,2
Pd_000337,E_pSCIP_coloniesinwater_384PP,M1,1,PCR_0000044,A6,400
Pr_000865,pSCIP_guideBaits,E10,1,PCR_0000044,A6,2
Pr_000787,pSCIP_guideBaits,B4,1,PCR_0000044,A6,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,A6,2
Pd_000338,E_pSCIP_coloniesinwater_384PP,M3,1,PCR_0000044,B6,400
Pr_000865,pSCIP_guideBaits,E10,1,PCR_0000044,B6,2
Pr_000787,pSCIP_guideBaits,B4,1,PCR_0000044,B6,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,B6,2
Pd_000339,E_pSCIP_coloniesinwater_384PP,M5,1,PCR_0000044,C6,400
Pr_000865,pSCIP_guideBaits,E10,1,PCR_0000044,C6,2
Pr_000787,pSCIP_guideBaits,B4,1,PCR_0000044,C6,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,C6,2
Pd_000340,E_pSCIP_coloniesinwater_384PP,M7,1,PCR_0000044,D6,400
Pr_000865,pSCIP_guideBaits,E10,1,PCR_0000044,D6,2
Pr_000787,pSCIP_guideBaits,B4,1,PCR_0000044,D6,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,D6,2
Pd_000342,E_pSCIP_coloniesinwater_384PP,M9,1,PCR_0000044,E6,400
Pr_000866,pSCIP_guideBaits,E11,1,PCR_0000044,E6,2
Pr_000788,pSCIP_guideBaits,B5,1,PCR_0000044,E6,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,E6,2
Pd_000343,E_pSCIP_coloniesinwater_384PP,M11,1,PCR_0000044,F6,400
Pr_000866,pSCIP_guideBaits,E11,1,PCR_0000044,F6,2
Pr_000788,pSCIP_guideBaits,B5,1,PCR_0000044,F6,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,F6,2
Pd_000344,E_pSCIP_coloniesinwater_384PP,M13,1,PCR_0000044,G6,400
Pr_000866,pSCIP_guideBaits,E11,1,PCR_0000044,G6,2
Pr_000788,pSCIP_guideBaits,B5,1,PCR_0000044,G6,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,G6,2
Pd_000345,E_pSCIP_coloniesinwater_384PP,M15,1,PCR_0000044,H6,400
Pr_000866,pSCIP_guideBaits,E11,1,PCR_0000044,H6,2
Pr_000788,pSCIP_guideBaits,B5,1,PCR_0000044,H6,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,H6,2
Pd_000347,E_pSCIP_coloniesinwater_384PP,M17,1,PCR_0000044,A7,400
Pr_000867,pSCIP_guideBaits,E12,1,PCR_0000044,A7,2
Pr_000789,pSCIP_guideBaits,B6,1,PCR_0000044,A7,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,A7,2
Pd_000348,E_pSCIP_coloniesinwater_384PP,M19,1,PCR_0000044,B7,400
Pr_000867,pSCIP_guideBaits,E12,1,PCR_0000044,B7,2
Pr_000789,pSCIP_guideBaits,B6,1,PCR_0000044,B7,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,B7,2
Pd_000349,E_pSCIP_coloniesinwater_384PP,M21,1,PCR_0000044,C7,400
Pr_000867,pSCIP_guideBaits,E12,1,PCR_0000044,C7,2
Pr_000789,pSCIP_guideBaits,B6,1,PCR_0000044,C7,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,C7,2
Pd_000350,E_pSCIP_coloniesinwater_384PP,M23,1,PCR_0000044,D7,400
Pr_000867,pSCIP_guideBaits,E12,1,PCR_0000044,D7,2
Pr_000789,pSCIP_guideBaits,B6,1,PCR_0000044,D7,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,D7,2
Pd_000352,E_pSCIP_coloniesinwater_384PP,O1,1,PCR_0000044,E7,400
Pr_000871,pSCIP_guideBaits,E16,1,PCR_0000044,E7,2
Pr_000793,pSCIP_guideBaits,B10,1,PCR_0000044,E7,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,E7,2
Pd_000353,E_pSCIP_coloniesinwater_384PP,O3,1,PCR_0000044,F7,400
Pr_000871,pSCIP_guideBaits,E16,1,PCR_0000044,F7,2
Pr_000793,pSCIP_guideBaits,B10,1,PCR_0000044,F7,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,F7,2
Pd_000354,E_pSCIP_coloniesinwater_384PP,O5,1,PCR_0000044,G7,400
Pr_000871,pSCIP_guideBaits,E16,1,PCR_0000044,G7,2
Pr_000793,pSCIP_guideBaits,B10,1,PCR_0000044,G7,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,G7,2
Pd_000355,E_pSCIP_coloniesinwater_384PP,O7,1,PCR_0000044,H7,400
Pr_000871,pSCIP_guideBaits,E16,1,PCR_0000044,H7,2
Pr_000793,pSCIP_guideBaits,B10,1,PCR_0000044,H7,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,H7,2
Pd_000357,E_pSCIP_coloniesinwater_384PP,O9,1,PCR_0000044,A8,400
Pr_000872,pSCIP_guideBaits,E17,1,PCR_0000044,A8,2
Pr_000794,pSCIP_guideBaits,B11,1,PCR_0000044,A8,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,A8,2
Pd_000358,E_pSCIP_coloniesinwater_384PP,O11,1,PCR_0000044,B8,400
Pr_000872,pSCIP_guideBaits,E17,1,PCR_0000044,B8,2
Pr_000794,pSCIP_guideBaits,B11,1,PCR_0000044,B8,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,B8,2
Pd_000359,E_pSCIP_coloniesinwater_384PP,O13,1,PCR_0000044,C8,400
Pr_000872,pSCIP_guideBaits,E17,1,PCR_0000044,C8,2
Pr_000794,pSCIP_guideBaits,B11,1,PCR_0000044,C8,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,C8,2
Pd_000360,E_pSCIP_coloniesinwater_384PP,O15,1,PCR_0000044,D8,400
Pr_000872,pSCIP_guideBaits,E17,1,PCR_0000044,D8,2
Pr_000794,pSCIP_guideBaits,B11,1,PCR_0000044,D8,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,D8,2
Pd_000362,E_pSCIP_coloniesinwater_384PP,O17,1,PCR_0000044,E8,400
Pr_000873,pSCIP_guideBaits,E18,1,PCR_0000044,E8,2
Pr_000795,pSCIP_guideBaits,B12,1,PCR_0000044,E8,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,E8,2
Pd_000363,E_pSCIP_coloniesinwater_384PP,O19,1,PCR_0000044,F8,400
Pr_000873,pSCIP_guideBaits,E18,1,PCR_0000044,F8,2
Pr_000795,pSCIP_guideBaits,B12,1,PCR_0000044,F8,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,F8,2
Pd_000364,E_pSCIP_coloniesinwater_384PP,O21,1,PCR_0000044,G8,400
Pr_000873,pSCIP_guideBaits,E18,1,PCR_0000044,G8,2
Pr_000795,pSCIP_guideBaits,B12,1,PCR_0000044,G8,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,G8,2
Pd_000365,E_pSCIP_coloniesinwater_384PP,O23,1,PCR_0000044,H8,400
Pr_000873,pSCIP_guideBaits,E18,1,PCR_0000044,H8,2
Pr_000795,pSCIP_guideBaits,B12,1,PCR_0000044,H8,2
Pr_000975,pSCIP_guideBaits,P21,1,PCR_0000044,H8,2
