Part,Source Plate Name,Source Well,Destination ID,Destination Plate Name,Destination Well,Volume
CD25-2R,pSCIP_guideBaits,C17,0,PCR_0000043,C11,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,C11,40
pSCIP_PD1-2_gB_v2,E_pSCIP_coloniesinwater_384PP,G12,0,PCR_0000043,D11,800
PD1-2BR,pSCIP_guideBaits,F11,0,PCR_0000043,D11,20
PD1-2R,pSCIP_guideBaits,C5,0,PCR_0000043,D11,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,D11,40
pSCIP_CD25-2_gB_v3,E_pSCIP_coloniesinwater_384PP,G13,0,PCR_0000043,E11,800
CD25-2BR,pSCIP_guideBaits,F23,0,PCR_0000043,E11,20
CD25-2R,pSCIP_guideBaits,C17,0,PCR_0000043,E11,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,E11,40
pSCIP_PD1-2_gB_v3,E_pSCIP_coloniesinwater_384PP,G14,0,PCR_0000043,F11,800
PD1-2BR,pSCIP_guideBaits,F11,0,PCR_0000043,F11,20
PD1-2R,pSCIP_guideBaits,C5,0,PCR_0000043,F11,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,F11,40
pSCIP_CD25-2_gB_v4,E_pSCIP_coloniesinwater_384PP,G15,0,PCR_0000043,G11,800
CD25-2BR,pSCIP_guideBaits,F23,0,PCR_0000043,G11,20
CD25-2R,pSCIP_guideBaits,C17,0,PCR_0000043,G11,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,G11,40
pSCIP_PD1-2_gB_v4,E_pSCIP_coloniesinwater_384PP,G16,0,PCR_0000043,H11,800
PD1-2BR,pSCIP_guideBaits,F11,0,PCR_0000043,H11,20
PD1-2R,pSCIP_guideBaits,C5,0,PCR_0000043,H11,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,H11,40
pSCIP_CD25-3_gB_v1,E_pSCIP_coloniesinwater_384PP,G17,0,PCR_0000043,A12,800
CD25-3BR,pSCIP_guideBaits,F24,0,PCR_0000043,A12,20
CD25-3R,pSCIP_guideBaits,C18,0,PCR_0000043,A12,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,A12,40
pSCIP_PD1-3_gB_v1,E_pSCIP_coloniesinwater_384PP,G18,0,PCR_0000043,B12,800
PD1-3BR,pSCIP_guideBaits,F12,0,PCR_0000043,B12,20
PD1-3R,pSCIP_guideBaits,C6,0,PCR_0000043,B12,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,B12,40
pSCIP_CD25-3_gB_v2,E_pSCIP_coloniesinwater_384PP,G19,0,PCR_0000043,C12,800
CD25-3BR,pSCIP_guideBaits,F24,0,PCR_0000043,C12,20
CD25-3R,pSCIP_guideBaits,C18,0,PCR_0000043,C12,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,C12,40
pSCIP_PD1-3_gB_v2,E_pSCIP_coloniesinwater_384PP,G20,0,PCR_0000043,D12,800
PD1-3BR,pSCIP_guideBaits,F12,0,PCR_0000043,D12,20
PD1-3R,pSCIP_guideBaits,C6,0,PCR_0000043,D12,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,D12,40
pSCIP_CD25-3_gB_v3,E_pSCIP_coloniesinwater_384PP,G21,0,PCR_0000043,E12,800
CD25-3BR,pSCIP_guideBaits,F24,0,PCR_0000043,E12,20
CD25-3R,pSCIP_guideBaits,C18,0,PCR_0000043,E12,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,E12,40
pSCIP_PD1-3_gB_v3,E_pSCIP_coloniesinwater_384PP,G22,0,PCR_0000043,F12,800
PD1-3BR,pSCIP_guideBaits,F12,0,PCR_0000043,F12,20
PD1-3R,pSCIP_guideBaits,C6,0,PCR_0000043,F12,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,F12,40
pSCIP_CD25-3_gB_v4,E_pSCIP_coloniesinwater_384PP,G23,0,PCR_0000043,G12,800
CD25-3BR,pSCIP_guideBaits,F24,0,PCR_0000043,G12,20
CD25-3R,pSCIP_guideBaits,C18,0,PCR_0000043,G12,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,G12,40
pSCIP_PD1-3_gB_v4,E_pSCIP_coloniesinwater_384PP,G24,0,PCR_0000043,H12,800
PD1-3BR,pSCIP_guideBaits,F12,0,PCR_0000043,H12,20
PD1-3R,pSCIP_guideBaits,C6,0,PCR_0000043,H12,20
hU6prom F,pSCIP_guideBaits,P21,0,PCR_0000043,H12,40
pSCIP_CD27-1_gB_v1,E_pSCIP_coloniesinwater_384PP,I1,1,PCR_0000044,A1,800
CD27-1BR,pSCIP_guideBaits,D16,1,PCR_0000044,A1,20
CD27-1R,pSCIP_guideBaits,A10,1,PCR_0000044,A1,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,A1,40
pSCIP_TRAC-1_gB_v1,E_pSCIP_coloniesinwater_384PP,I2,1,PCR_0000044,B1,800
TRAC-1BR,pSCIP_guideBaits,D10,1,PCR_0000044,B1,20
TRAC-1R,pSCIP_guideBaits,A4,1,PCR_0000044,B1,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,B1,40
pSCIP_CD27-1_gB_v2,E_pSCIP_coloniesinwater_384PP,I3,1,PCR_0000044,C1,800
CD27-1BR,pSCIP_guideBaits,D16,1,PCR_0000044,C1,20
CD27-1R,pSCIP_guideBaits,A10,1,PCR_0000044,C1,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,C1,40
pSCIP_TRAC-1_gB_v2,E_pSCIP_coloniesinwater_384PP,I4,1,PCR_0000044,D1,800
TRAC-1BR,pSCIP_guideBaits,D10,1,PCR_0000044,D1,20
TRAC-1R,pSCIP_guideBaits,A4,1,PCR_0000044,D1,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,D1,40
pSCIP_CD27-1_gB_v3,E_pSCIP_coloniesinwater_384PP,I5,1,PCR_0000044,E1,800
CD27-1BR,pSCIP_guideBaits,D16,1,PCR_0000044,E1,20
CD27-1R,pSCIP_guideBaits,A10,1,PCR_0000044,E1,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,E1,40
pSCIP_TRAC-1_gB_v3,E_pSCIP_coloniesinwater_384PP,I6,1,PCR_0000044,F1,800
TRAC-1BR,pSCIP_guideBaits,D10,1,PCR_0000044,F1,20
TRAC-1R,pSCIP_guideBaits,A4,1,PCR_0000044,F1,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,F1,40
pSCIP_CD27-1_gB_v4,E_pSCIP_coloniesinwater_384PP,I7,1,PCR_0000044,G1,800
CD27-1BR,pSCIP_guideBaits,D16,1,PCR_0000044,G1,20
CD27-1R,pSCIP_guideBaits,A10,1,PCR_0000044,G1,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,G1,40
pSCIP_TRAC-1_gB_v4,E_pSCIP_coloniesinwater_384PP,I8,1,PCR_0000044,H1,800
TRAC-1BR,pSCIP_guideBaits,D10,1,PCR_0000044,H1,20
TRAC-1R,pSCIP_guideBaits,A4,1,PCR_0000044,H1,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,H1,40
pSCIP_CD27-2_gB_v1,E_pSCIP_coloniesinwater_384PP,I9,1,PCR_0000044,A2,800
CD27-2BR,pSCIP_guideBaits,D17,1,PCR_0000044,A2,20
CD27-2R,pSCIP_guideBaits,A11,1,PCR_0000044,A2,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,A2,40
pSCIP_TRAC-2_gB_v1,E_pSCIP_coloniesinwater_384PP,I10,1,PCR_0000044,B2,800
TRAC-2BR,pSCIP_guideBaits,D11,1,PCR_0000044,B2,20
TRAC-2R,pSCIP_guideBaits,A5,1,PCR_0000044,B2,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,B2,40
pSCIP_CD27-2_gB_v2,E_pSCIP_coloniesinwater_384PP,I11,1,PCR_0000044,C2,800
CD27-2BR,pSCIP_guideBaits,D17,1,PCR_0000044,C2,20
CD27-2R,pSCIP_guideBaits,A11,1,PCR_0000044,C2,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,C2,40
pSCIP_TRAC-2_gB_v2,E_pSCIP_coloniesinwater_384PP,I12,1,PCR_0000044,D2,800
TRAC-2BR,pSCIP_guideBaits,D11,1,PCR_0000044,D2,20
TRAC-2R,pSCIP_guideBaits,A5,1,PCR_0000044,D2,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,D2,40
pSCIP_CD27-2_gB_v3,E_pSCIP_coloniesinwater_384PP,I13,1,PCR_0000044,E2,800
CD27-2BR,pSCIP_guideBaits,D17,1,PCR_0000044,E2,20
CD27-2R,pSCIP_guideBaits,A11,1,PCR_0000044,E2,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,E2,40
pSCIP_TRAC-2_gB_v3,E_pSCIP_coloniesinwater_384PP,I14,1,PCR_0000044,F2,800
TRAC-2BR,pSCIP_guideBaits,D11,1,PCR_0000044,F2,20
TRAC-2R,pSCIP_guideBaits,A5,1,PCR_0000044,F2,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,F2,40
pSCIP_CD27-2_gB_v4,E_pSCIP_coloniesinwater_384PP,I15,1,PCR_0000044,G2,800
CD27-2BR,pSCIP_guideBaits,D17,1,PCR_0000044,G2,20
CD27-2R,pSCIP_guideBaits,A11,1,PCR_0000044,G2,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,G2,40
pSCIP_TRAC-2_gB_v4,E_pSCIP_coloniesinwater_384PP,I16,1,PCR_0000044,H2,800
TRAC-2BR,pSCIP_guideBaits,D11,1,PCR_0000044,H2,20
TRAC-2R,pSCIP_guideBaits,A5,1,PCR_0000044,H2,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,H2,40
pSCIP_CD27-3_gB_v1,E_pSCIP_coloniesinwater_384PP,I17,1,PCR_0000044,A3,800
CD27-3BR,pSCIP_guideBaits,D18,1,PCR_0000044,A3,20
CD27-3R,pSCIP_guideBaits,A12,1,PCR_0000044,A3,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,A3,40
pSCIP_TRAC-3_gB_v1,E_pSCIP_coloniesinwater_384PP,I18,1,PCR_0000044,B3,800
TRAC-3BR,pSCIP_guideBaits,D12,1,PCR_0000044,B3,20
TRAC-3R,pSCIP_guideBaits,A6,1,PCR_0000044,B3,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,B3,40
pSCIP_CD27-3_gB_v2,E_pSCIP_coloniesinwater_384PP,I19,1,PCR_0000044,C3,800
CD27-3BR,pSCIP_guideBaits,D18,1,PCR_0000044,C3,20
CD27-3R,pSCIP_guideBaits,A12,1,PCR_0000044,C3,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,C3,40
pSCIP_TRAC-3_gB_v2,E_pSCIP_coloniesinwater_384PP,I20,1,PCR_0000044,D3,800
TRAC-3BR,pSCIP_guideBaits,D12,1,PCR_0000044,D3,20
TRAC-3R,pSCIP_guideBaits,A6,1,PCR_0000044,D3,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,D3,40
pSCIP_CD27-3_gB_v3,E_pSCIP_coloniesinwater_384PP,I21,1,PCR_0000044,E3,800
CD27-3BR,pSCIP_guideBaits,D18,1,PCR_0000044,E3,20
CD27-3R,pSCIP_guideBaits,A12,1,PCR_0000044,E3,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,E3,40
pSCIP_TRAC-3_gB_v3,E_pSCIP_coloniesinwater_384PP,I22,1,PCR_0000044,F3,800
TRAC-3BR,pSCIP_guideBaits,D12,1,PCR_0000044,F3,20
TRAC-3R,pSCIP_guideBaits,A6,1,PCR_0000044,F3,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,F3,40
pSCIP_CD27-3_gB_v4,E_pSCIP_coloniesinwater_384PP,I23,1,PCR_0000044,G3,800
CD27-3BR,pSCIP_guideBaits,D18,1,PCR_0000044,G3,20
CD27-3R,pSCIP_guideBaits,A12,1,PCR_0000044,G3,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,G3,40
pSCIP_TRAC-3_gB_v4,E_pSCIP_coloniesinwater_384PP,I24,1,PCR_0000044,H3,800
TRAC-3BR,pSCIP_guideBaits,D12,1,PCR_0000044,H3,20
TRAC-3R,pSCIP_guideBaits,A6,1,PCR_0000044,H3,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,H3,40
pSCIP_CD4-1_gB_v1,E_pSCIP_coloniesinwater_384PP,K1,1,PCR_0000044,A4,800
CD4-1BR,pSCIP_guideBaits,D22,1,PCR_0000044,A4,20
CD4-1R,pSCIP_guideBaits,A16,1,PCR_0000044,A4,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,A4,40
pQCi_v1,E_pSCIP_coloniesinwater_384PP,K2,1,PCR_0000044,B4,800
pQCi_v1,E_pSCIP_coloniesinwater_384PP,K2,1,PCR_0000044,B4,800
CD197-1BR,pSCIP_guideBaits,F19,1,PCR_0000044,B4,20
CD197-1R,pSCIP_guideBaits,C13,1,PCR_0000044,B4,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,B4,40
pSCIP_CD4-1_gB_v2,E_pSCIP_coloniesinwater_384PP,K3,1,PCR_0000044,C4,800
CD4-1BR,pSCIP_guideBaits,D22,1,PCR_0000044,C4,20
CD4-1R,pSCIP_guideBaits,A16,1,PCR_0000044,C4,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,C4,40
pQCi_v2,E_pSCIP_coloniesinwater_384PP,K4,1,PCR_0000044,D4,800
pQCi_v2,E_pSCIP_coloniesinwater_384PP,K4,1,PCR_0000044,D4,800
CD69-1BR,pSCIP_guideBaits,F4,1,PCR_0000044,D4,20
CD69-1R,pSCIP_guideBaits,B22,1,PCR_0000044,D4,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,D4,40
pSCIP_CD4-1_gB_v3,E_pSCIP_coloniesinwater_384PP,K5,1,PCR_0000044,E4,800
CD4-1BR,pSCIP_guideBaits,D22,1,PCR_0000044,E4,20
CD4-1R,pSCIP_guideBaits,A16,1,PCR_0000044,E4,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,E4,40
pQCi_v3,E_pSCIP_coloniesinwater_384PP,K6,1,PCR_0000044,F4,800
pQCi_v3,E_pSCIP_coloniesinwater_384PP,K6,1,PCR_0000044,F4,800
CD2-1BR,pSCIP_guideBaits,G10,1,PCR_0000044,F4,20
CD2-1R,pSCIP_guideBaits,D4,1,PCR_0000044,F4,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,F4,40
pSCIP_CD4-1_gB_v4,E_pSCIP_coloniesinwater_384PP,K7,1,PCR_0000044,G4,800
CD4-1BR,pSCIP_guideBaits,D22,1,PCR_0000044,G4,20
CD4-1R,pSCIP_guideBaits,A16,1,PCR_0000044,G4,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,G4,40
pQCi_v4,E_pSCIP_coloniesinwater_384PP,K8,1,PCR_0000044,H4,800
pQCi_v4,E_pSCIP_coloniesinwater_384PP,K8,1,PCR_0000044,H4,800
PD1-3BR,pSCIP_guideBaits,F12,1,PCR_0000044,H4,20
PD1-3R,pSCIP_guideBaits,C6,1,PCR_0000044,H4,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,H4,40
pSCIP_CD4-2_gB_v1,E_pSCIP_coloniesinwater_384PP,K9,1,PCR_0000044,A5,800
CD4-2BR,pSCIP_guideBaits,D23,1,PCR_0000044,A5,20
CD4-2R,pSCIP_guideBaits,A17,1,PCR_0000044,A5,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,A5,40
pSCIP_CD4-2_gB_v2,E_pSCIP_coloniesinwater_384PP,K11,1,PCR_0000044,B5,800
CD4-2BR,pSCIP_guideBaits,D23,1,PCR_0000044,B5,20
CD4-2R,pSCIP_guideBaits,A17,1,PCR_0000044,B5,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,B5,40
pSCIP_CD4-2_gB_v3,E_pSCIP_coloniesinwater_384PP,K13,1,PCR_0000044,C5,800
CD4-2BR,pSCIP_guideBaits,D23,1,PCR_0000044,C5,20
CD4-2R,pSCIP_guideBaits,A17,1,PCR_0000044,C5,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,C5,40
pSCIP_CD4-2_gB_v4,E_pSCIP_coloniesinwater_384PP,K15,1,PCR_0000044,D5,800
CD4-2BR,pSCIP_guideBaits,D23,1,PCR_0000044,D5,20
CD4-2R,pSCIP_guideBaits,A17,1,PCR_0000044,D5,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,D5,40
pSCIP_CD4-3_gB_v1,E_pSCIP_coloniesinwater_384PP,K17,1,PCR_0000044,E5,800
CD4-3BR,pSCIP_guideBaits,D24,1,PCR_0000044,E5,20
CD4-3R,pSCIP_guideBaits,A18,1,PCR_0000044,E5,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,E5,40
pSCIP_CD4-3_gB_v2,E_pSCIP_coloniesinwater_384PP,K19,1,PCR_0000044,F5,800
CD4-3BR,pSCIP_guideBaits,D24,1,PCR_0000044,F5,20
CD4-3R,pSCIP_guideBaits,A18,1,PCR_0000044,F5,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,F5,40
pSCIP_CD4-3_gB_v3,E_pSCIP_coloniesinwater_384PP,K21,1,PCR_0000044,G5,800
CD4-3BR,pSCIP_guideBaits,D24,1,PCR_0000044,G5,20
CD4-3R,pSCIP_guideBaits,A18,1,PCR_0000044,G5,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,G5,40
pSCIP_CD4-3_gB_v4,E_pSCIP_coloniesinwater_384PP,K23,1,PCR_0000044,H5,800
CD4-3BR,pSCIP_guideBaits,D24,1,PCR_0000044,H5,20
CD4-3R,pSCIP_guideBaits,A18,1,PCR_0000044,H5,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,H5,40
pSCIP_CD45-1_gB_v1,E_pSCIP_coloniesinwater_384PP,M1,1,PCR_0000044,A6,800
CD45-1BR,pSCIP_guideBaits,E10,1,PCR_0000044,A6,20
CD45-1R,pSCIP_guideBaits,B4,1,PCR_0000044,A6,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,A6,40
pSCIP_CD45-1_gB_v2,E_pSCIP_coloniesinwater_384PP,M3,1,PCR_0000044,B6,800
CD45-1BR,pSCIP_guideBaits,E10,1,PCR_0000044,B6,20
CD45-1R,pSCIP_guideBaits,B4,1,PCR_0000044,B6,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,B6,40
pSCIP_CD45-1_gB_v3,E_pSCIP_coloniesinwater_384PP,M5,1,PCR_0000044,C6,800
CD45-1BR,pSCIP_guideBaits,E10,1,PCR_0000044,C6,20
CD45-1R,pSCIP_guideBaits,B4,1,PCR_0000044,C6,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,C6,40
pSCIP_CD45-1_gB_v4,E_pSCIP_coloniesinwater_384PP,M7,1,PCR_0000044,D6,800
CD45-1BR,pSCIP_guideBaits,E10,1,PCR_0000044,D6,20
CD45-1R,pSCIP_guideBaits,B4,1,PCR_0000044,D6,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,D6,40
pSCIP_CD45-2_gB_v1,E_pSCIP_coloniesinwater_384PP,M9,1,PCR_0000044,E6,800
CD45-2BR,pSCIP_guideBaits,E11,1,PCR_0000044,E6,20
CD45-2R,pSCIP_guideBaits,B5,1,PCR_0000044,E6,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,E6,40
pSCIP_CD45-2_gB_v2,E_pSCIP_coloniesinwater_384PP,M11,1,PCR_0000044,F6,800
CD45-2BR,pSCIP_guideBaits,E11,1,PCR_0000044,F6,20
CD45-2R,pSCIP_guideBaits,B5,1,PCR_0000044,F6,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,F6,40
pSCIP_CD45-2_gB_v3,E_pSCIP_coloniesinwater_384PP,M13,1,PCR_0000044,G6,800
CD45-2BR,pSCIP_guideBaits,E11,1,PCR_0000044,G6,20
CD45-2R,pSCIP_guideBaits,B5,1,PCR_0000044,G6,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,G6,40
pSCIP_CD45-2_gB_v4,E_pSCIP_coloniesinwater_384PP,M15,1,PCR_0000044,H6,800
CD45-2BR,pSCIP_guideBaits,E11,1,PCR_0000044,H6,20
CD45-2R,pSCIP_guideBaits,B5,1,PCR_0000044,H6,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,H6,40
pSCIP_CD45-3_gB_v1,E_pSCIP_coloniesinwater_384PP,M17,1,PCR_0000044,A7,800
CD45-3BR,pSCIP_guideBaits,E12,1,PCR_0000044,A7,20
CD45-3R,pSCIP_guideBaits,B6,1,PCR_0000044,A7,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,A7,40
pSCIP_CD45-3_gB_v2,E_pSCIP_coloniesinwater_384PP,M19,1,PCR_0000044,B7,800
CD45-3BR,pSCIP_guideBaits,E12,1,PCR_0000044,B7,20
CD45-3R,pSCIP_guideBaits,B6,1,PCR_0000044,B7,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,B7,40
pSCIP_CD45-3_gB_v3,E_pSCIP_coloniesinwater_384PP,M21,1,PCR_0000044,C7,800
CD45-3BR,pSCIP_guideBaits,E12,1,PCR_0000044,C7,20
CD45-3R,pSCIP_guideBaits,B6,1,PCR_0000044,C7,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,C7,40
pSCIP_CD45-3_gB_v4,E_pSCIP_coloniesinwater_384PP,M23,1,PCR_0000044,D7,800
CD45-3BR,pSCIP_guideBaits,E12,1,PCR_0000044,D7,20
CD45-3R,pSCIP_guideBaits,B6,1,PCR_0000044,D7,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,D7,40
pSCIP_CD5-1_gB_v1,E_pSCIP_coloniesinwater_384PP,O1,1,PCR_0000044,E7,800
CD5-1BR,pSCIP_guideBaits,E16,1,PCR_0000044,E7,20
CD5-1R,pSCIP_guideBaits,B10,1,PCR_0000044,E7,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,E7,40
pSCIP_CD5-1_gB_v2,E_pSCIP_coloniesinwater_384PP,O3,1,PCR_0000044,F7,800
CD5-1BR,pSCIP_guideBaits,E16,1,PCR_0000044,F7,20
CD5-1R,pSCIP_guideBaits,B10,1,PCR_0000044,F7,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,F7,40
pSCIP_CD5-1_gB_v3,E_pSCIP_coloniesinwater_384PP,O5,1,PCR_0000044,G7,800
CD5-1BR,pSCIP_guideBaits,E16,1,PCR_0000044,G7,20
CD5-1R,pSCIP_guideBaits,B10,1,PCR_0000044,G7,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,G7,40
pSCIP_CD5-1_gB_v4,E_pSCIP_coloniesinwater_384PP,O7,1,PCR_0000044,H7,800
CD5-1BR,pSCIP_guideBaits,E16,1,PCR_0000044,H7,20
CD5-1R,pSCIP_guideBaits,B10,1,PCR_0000044,H7,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,H7,40
pSCIP_CD5-2_gB_v1,E_pSCIP_coloniesinwater_384PP,O9,1,PCR_0000044,A8,800
CD5-2BR,pSCIP_guideBaits,E17,1,PCR_0000044,A8,20
CD5-2R,pSCIP_guideBaits,B11,1,PCR_0000044,A8,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,A8,40
pSCIP_CD5-2_gB_v2,E_pSCIP_coloniesinwater_384PP,O11,1,PCR_0000044,B8,800
CD5-2BR,pSCIP_guideBaits,E17,1,PCR_0000044,B8,20
CD5-2R,pSCIP_guideBaits,B11,1,PCR_0000044,B8,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,B8,40
pSCIP_CD5-2_gB_v3,E_pSCIP_coloniesinwater_384PP,O13,1,PCR_0000044,C8,800
CD5-2BR,pSCIP_guideBaits,E17,1,PCR_0000044,C8,20
CD5-2R,pSCIP_guideBaits,B11,1,PCR_0000044,C8,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,C8,40
pSCIP_CD5-2_gB_v4,E_pSCIP_coloniesinwater_384PP,O15,1,PCR_0000044,D8,800
CD5-2BR,pSCIP_guideBaits,E17,1,PCR_0000044,D8,20
CD5-2R,pSCIP_guideBaits,B11,1,PCR_0000044,D8,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,D8,40
pSCIP_CD5-3_gB_v1,E_pSCIP_coloniesinwater_384PP,O17,1,PCR_0000044,E8,800
CD5-3BR,pSCIP_guideBaits,E18,1,PCR_0000044,E8,20
CD5-3R,pSCIP_guideBaits,B12,1,PCR_0000044,E8,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,E8,40
pSCIP_CD5-3_gB_v2,E_pSCIP_coloniesinwater_384PP,O19,1,PCR_0000044,F8,800
CD5-3BR,pSCIP_guideBaits,E18,1,PCR_0000044,F8,20
CD5-3R,pSCIP_guideBaits,B12,1,PCR_0000044,F8,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,F8,40
pSCIP_CD5-3_gB_v3,E_pSCIP_coloniesinwater_384PP,O21,1,PCR_0000044,G8,800
CD5-3BR,pSCIP_guideBaits,E18,1,PCR_0000044,G8,20
CD5-3R,pSCIP_guideBaits,B12,1,PCR_0000044,G8,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,G8,40
pSCIP_CD5-3_gB_v4,E_pSCIP_coloniesinwater_384PP,O23,1,PCR_0000044,H8,800
CD5-3BR,pSCIP_guideBaits,E18,1,PCR_0000044,H8,20
CD5-3R,pSCIP_guideBaits,B12,1,PCR_0000044,H8,20
hU6prom F,pSCIP_guideBaits,P21,1,PCR_0000044,H8,40
